id,proba,label
15740,0.31396251750000004,0
38794,0.38691916000000004,0
60792,0.27348155,0
71824,0.317588195,0
4796,0.2938542,0
75310,0.7309400600000001,1
63425,0.2715218875,0
72360,0.73069079,1
17203,0.6186424825,1
76803,0.3989773975,0
96013,0.269858465,0
78093,0.6704629124999999,1
8179,0.7292121699999999,1
60425,0.6060405975,1
68439,0.57525993,1
93602,0.66782159,1
30941,0.4460809375,0
13782,0.27131213,0
38902,0.269386675,0
42698,0.29801664499999997,0
71840,0.2695245,0
24890,0.6251977975,1
74863,0.702749925,1
9257,0.33962158249999996,0
50921,0.27125544500000004,0
3218,0.2696290575,0
20396,0.2693808275,0
74895,0.4500341975,0
32489,0.3399152625,0
2937,0.4948651499999999,0
51379,0.318421335,0
54701,0.7305762375,1
32198,0.5838195024999999,1
86423,0.3885251425,0
52809,0.6169778475000001,1
60158,0.2714515975,0
60589,0.7310290075,1
43186,0.6956768875000001,1
50498,0.27006853000000003,0
21658,0.40730404249999996,0
96371,0.33089153,0
49873,0.73052652,1
6738,0.2988644,0
19870,0.4566709775,0
59604,0.7232814649999999,1
49306,0.2812984425,0
8679,0.26937934,0
10536,0.5424332275,1
34571,0.2709684925,0
40596,0.27083838,0
8245,0.36220461249999997,0
4567,0.365367455,0
60837,0.2808324725,0
4851,0.65270863,1
59482,0.26920442499999997,0
74308,0.7240525525,1
12945,0.34503158250000004,0
86302,0.70504184,1
70341,0.2695457975,0
42609,0.27210769999999995,0
73964,0.3061801125,0
59120,0.6519226300000001,1
24560,0.57365749,1
67209,0.27640845750000004,0
64019,0.6407049225,1
8612,0.269308,0
43925,0.26947081500000003,0
49713,0.4219257425,0
28069,0.44703651,0
78259,0.26976034,0
60278,0.26974764,0
62038,0.2692530675,0
60534,0.6712368325,1
79160,0.6760598999999999,1
17094,0.38867561,0
32698,0.5328745575,1
38601,0.2699519425,0
49580,0.72514565,1
52804,0.5935136274999999,1
32904,0.2756657425,0
12804,0.730667505,1
38125,0.4365873375,0
28164,0.280490035,0
93756,0.548886215,1
27103,0.2695873575,0
31482,0.2697053,0
68759,0.63601586,1
69743,0.2696546825,0
36047,0.6620768325,1
52179,0.7101006475,1
18953,0.32290447499999997,0
8673,0.29085264,0
36927,0.686355135,1
72398,0.731007,1
86259,0.2694108325,0
3742,0.7309852449999998,1
23765,0.700540865,1
35079,0.6280224625,1
70394,0.3594739925,0
30519,0.7215921650000001,1
69514,0.7310000975,1
41082,0.4276582875,0
51389,0.7102643375,1
58317,0.64041147,1
38569,0.2772262525,0
34568,0.73097086,1
79132,0.5455883075,1
76019,0.5766634125000001,1
67015,0.6519552375,1
34218,0.7293538225,1
48016,0.301713655,0
29348,0.6307225125000001,1
89701,0.7299637999999999,1
25896,0.311649865,0
68457,0.3366427125,0
3485,0.32076369,0
