id,proba,label
16395,0.9970745,1
37405,0.998657,1
94180,0.99309945,1
54321,0.9990125,1
97015,0.9988268,1
73506,0.9988908,1
5429,0.010023957,0
70691,0.007738588,0
69421,0.88975835,1
50162,0.999332,1
43728,0.8408272,1
75081,0.9997812,1
47829,0.99973446,1
35279,0.9997485,1
54920,0.8975434,1
39867,0.66660327,1
96082,0.98894846,1
38045,0.010473879,0
62134,0.99524224,1
81970,0.0076839267,0
1865,0.99796,1
86139,0.9997824,1
38765,0.9991855,1
15306,0.9997831,1
17209,0.9990681,1
96185,0.9479496,1
93875,0.9867828,1
57286,0.9995598,1
8261,0.004825763,0
60823,0.0066118115,0
83720,0.53951865,1
89432,0.9987645,1
89607,0.006813547,0
14267,0.9937389,1
82749,0.9991748,1
70643,0.99966395,1
12785,0.36398292,0
86394,0.99869376,1
63491,0.988085,1
98026,0.7547951,1
89263,0.007652498,0
42975,0.9715507,1
74016,0.99973613,1
26347,0.022794515,0
89105,0.010336626,0
57932,0.89973825,1
52971,0.009037797,0
4615,0.8948525,1
1936,0.1661008,0
17546,0.566887,1
56908,0.0076990994,0
24973,0.0058722044,0
4958,0.99959403,1
60345,0.9997259,1
2356,0.008119757,0
91806,0.99957985,1
5462,0.99487716,1
1627,0.9995448,1
18239,0.29008487,0
49372,0.014140344,0
59167,0.012402706,0
59287,0.011334453,0
64279,0.01384665,0
38701,0.24826822,0
12643,0.040457986,0
46532,0.007687124,0
7516,0.9757422,1
93251,0.9996903,1
31760,0.0104966955,0
19230,0.15116714,0
89251,0.98554903,1
2789,0.2207485,0
3976,0.9927165,1
7291,0.0083443,0
58374,0.01048976,0
78092,0.015653037,0
28396,0.9991008,1
87039,0.981964,1
94216,0.96561503,1
81523,0.9939567,1
15473,0.004891453,0
48059,0.9994518,1
38054,0.9867769,1
35870,0.9973896,1
7392,0.063415274,0
72019,0.99945444,1
95723,0.44216612,0
1284,0.9982685,1
27980,0.060264032,0
65917,0.9995546,1
10548,0.9996979,1
26091,0.9942841,1
98637,0.28653532,0
98653,0.99292046,1
9638,0.9334259,1
16592,0.98881745,1
47693,0.42096302,0
51263,0.7711633,1
67149,0.9995401,1
63547,0.10689377,0
49267,0.9961229,1
24351,0.9989023,1
23419,0.9858499,1
30762,0.5175129,1
52096,0.18298368,0
64735,0.010930711,0
10652,0.99965596,1
92456,0.61032456,1
42635,0.011083893,0
47931,0.0052367053,0
70143,0.049714353,0
51863,0.035465587,0
2584,0.998747,1
48132,0.00749283,0
81370,0.9997712,1
74029,0.007522626,0
50643,0.0073798685,0
59423,0.94435155,1
63502,0.99553525,1
89360,0.013637028,0
5219,0.06867751,0
61342,0.006259569,0
16234,0.010028747,0
34215,0.008819826,0
10963,0.0055680415,0
94380,0.9994836,1
30954,0.45503643,0
5162,0.9997782,1
36184,0.007080276,0
17285,0.44139206,0
20815,0.012906639,0
35198,0.57217044,1
32451,0.0778367,0
58079,0.0069746687,0
37092,0.99586946,1
76542,0.015797604,0
17096,0.0069009946,0
69753,0.008167373,0
7652,0.17463107,0
39182,0.007116406,0
10476,0.994756,1
17596,0.05362577,0
25893,0.008572459,0
57836,0.9978258,1
32907,0.0067791287,0
18453,0.017411293,0
26537,0.04745407,0
7689,0.018536229,0
69423,0.005211882,0
45269,0.015028075,0
29710,0.17702298,0
10865,0.012142958,0
56291,0.5322778,1
60175,0.17616332,0
90538,0.010480532,0
6931,0.6744697,1
69403,0.9876581,1
21530,0.9995208,1
3146,0.025287842,0
4879,0.050825663,0
14583,0.13027728,0
31894,0.997071,1
90734,0.9889727,1
67841,0.007189539,0
24689,0.9877045,1
39564,0.95055556,1
15763,0.007361375,0
76091,0.46369368,0
23047,0.0054855742,0
35186,0.008165253,0
21386,0.07699946,0
80713,0.0072699604,0
50483,0.007631239,0
41250,0.0105537055,0
45326,0.0059870183,0
9241,0.9349046,1
8524,0.006161375,0
31468,0.7968332,1
57431,0.020376977,0
6135,0.005169386,0
70456,0.99609584,1
53214,0.00776371,0
48523,0.016597707,0
45093,0.27886948,0
98374,0.9987018,1
89026,0.020725016,0
94152,0.0068545234,0
63719,0.9980058,1
80392,0.011039586,0
98035,0.997624,1
26573,0.6512959,1
15379,0.011925919,0
10564,0.9997814,1
80463,0.006375627,0
35687,0.010387426,0
28579,0.014501358,0
71453,0.017469056,0
13285,0.0068730284,0
1634,0.6686235,1
85630,0.022224717,0
16302,0.6781207,1
73846,0.0049020457,0
27496,0.013784703,0
75806,0.019447703,0
30154,0.005386302,0
68594,0.3311099,0
64803,0.012157862,0
65071,0.26720965,0
7193,0.7509639,1
60812,0.9997062,1
23619,0.9843705,1
45610,0.0042224173,0
91260,0.97675544,1
87526,0.0064157406,0
54621,0.007354573,0
45792,0.008244733,0
26891,0.025887774,0
95371,0.008571916,0
3968,0.012447977,0
40578,0.00453227,0
97853,0.009213017,0
26549,0.99381423,1
13907,0.19134745,0
51482,0.8559905,1
82591,0.011766382,0
36458,0.9952655,1
75810,0.99978536,1
72364,0.49400613,0
58069,0.999782,1
80724,0.91972566,1
15438,0.84939414,1
86025,0.9997353,1
96502,0.011712455,0
93462,0.006450388,0
90814,0.0069202827,0
17845,0.93683314,1
17809,0.2301076,0
29467,0.009575006,0
35689,0.99691474,1
49531,0.024709763,0
35249,0.99354666,1
85746,0.9701025,1
13874,0.018954493,0
7396,0.05346536,0
57312,0.64712286,1
26914,0.9995264,1
47863,0.006532265,0
65734,0.03422963,0
84169,0.005799664,0
62790,0.179953,0
76103,0.0830704,0
5968,0.8097624,1
87391,0.0042622983,0
72851,0.0049168845,0
42189,0.008944589,0
4265,0.31374523,0
31267,0.9696741,1
93145,0.95955026,1
56328,0.99976915,1
9357,0.9997726,1
35107,0.009286912,0
4716,0.015268239,0
3164,0.99906594,1
86425,0.017933385,0
79316,0.33699661,0
98170,0.01920429,0
42615,0.044495862,0
25749,0.061522752,0
18406,0.0066838483,0
36128,0.0041898806,0
25908,0.084538095,0
53467,0.8777065,1
29406,0.996498,1
29547,0.36635113,0
5218,0.250461,0
10938,0.04203026,0
17508,0.0047299783,0
23751,0.9997794,1
42739,0.9987159,1
45827,0.08335322,0
79861,0.9872537,1
46197,0.0067010275,0
7694,0.427044,0
43697,0.99235475,1
13407,0.037647832,0
74236,0.8775708,1
3987,0.025293993,0
72093,0.78957325,1
81527,0.006859907,0
52139,0.03260225,0
80914,0.9992767,1
9687,0.007781538,0
87913,0.99662685,1
87013,0.99047875,1
6593,0.31314108,0
21863,0.033791635,0
6329,0.019759485,0
39527,0.5904243,1
85471,0.38901204,0
2751,0.03628331,0
48956,0.009885357,0
39247,0.5564381,1
32605,0.99941933,1
75136,0.010963691,0
83091,0.011306588,0
52847,0.023630332,0
25463,0.008619043,0
4239,0.15525883,0
17852,0.17333546,0
85420,0.0101731,0
34067,0.23213391,0
41692,0.99850804,1
93481,0.018130928,0
73842,0.009816369,0
95302,0.044173498,0
70148,0.99790883,1
47265,0.8724748,1
20854,0.017209552,0
74531,0.00464139,0
20413,0.6985982,1
48123,0.9997141,1
92158,0.006475163,0
9675,0.99549013,1
8541,0.03945347,0
95306,0.007827501,0
47680,0.99960214,1
32564,0.5792392,1
19384,0.004844419,0
17904,0.9987436,1
9513,0.016308626,0
30815,0.034967247,0
5879,0.005224678,0
75039,0.9997341,1
52140,0.9917917,1
64038,0.008032881,0
87352,0.60298187,1
6243,0.9997794,1
90143,0.99890614,1
37289,0.15708035,0
54093,0.42041367,0
62719,0.00911598,0
84670,0.9910164,1
98721,0.100377895,0
42705,0.009874185,0
26781,0.00485887,0
5792,0.007826987,0
35146,0.20809647,0
4583,0.99977976,1
30864,0.0057414775,0
98340,0.73312587,1
65148,0.00681745,0
38754,0.9986576,1
79134,0.007004057,0
59028,0.009040622,0
76854,0.006229467,0
82950,0.023662418,0
80473,0.97247034,1
91637,0.047248237,0
7612,0.9992673,1
8653,0.0072901812,0
79452,0.9947094,1
42589,0.2947267,0
92837,0.055173896,0
63795,0.013375596,0
14602,0.030139208,0
39241,0.015612906,0
82675,0.011271164,0
84321,0.93874705,1
42986,0.09874526,0
3267,0.010072289,0
24815,0.0055170283,0
47903,0.008409306,0
78936,0.012899939,0
40572,0.010795265,0
41896,0.26662964,0
27410,0.007033382,0
8294,0.19237667,0
81075,0.0074025798,0
73049,0.9981469,1
14765,0.011405639,0
92683,0.999785,1
47692,0.0057467553,0
40731,0.026271006,0
28716,0.01930576,0
57869,0.043163814,0
83046,0.69519377,1
67951,0.052883264,0
75923,0.68782496,1
4127,0.06341519,0
61058,0.005460509,0
26738,0.97943944,1
60289,0.00722696,0
87160,0.00883733,0
26910,0.72452337,1
16598,0.998448,1
57890,0.008557816,0
53426,0.015763797,0
40856,0.9997191,1
43269,0.0062171374,0
70381,0.1581602,0
91063,0.0061263666,0
4135,0.9924319,1
16870,0.006311858,0
54830,0.9891332,1
57389,0.99941254,1
18674,0.0071542957,0
34291,0.021970822,0
5461,0.9997496,1
2846,0.99609804,1
92836,0.007422416,0
32410,0.01805169,0
81690,0.9997738,1
46815,0.007561054,0
54820,0.0063082404,0
85042,0.9968176,1
75821,0.9993919,1
68394,0.0072306306,0
64907,0.84238017,1
30849,0.9788603,1
98473,0.057022408,0
59671,0.035435885,0
47831,0.06469809,0
79031,0.004480589,0
74813,0.0055979937,0
75280,0.71603847,1
84057,0.0048000733,0
57908,0.66494614,1
34602,0.8506441,1
81035,0.017071975,0
3765,0.9997826,1
86179,0.0088649765,0
59107,0.35348836,0
51628,0.006368071,0
71063,0.097468145,0
36805,0.25398433,0
79825,0.0053790114,0
4563,0.014593724,0
1459,0.012853476,0
38401,0.27554452,0
69324,0.048795205,0
90845,0.010452822,0
72419,0.13138193,0
64297,0.99060106,1
43506,0.009145596,0
93874,0.97707886,1
84316,0.9960491,1
5734,0.60683966,1
82760,0.020418873,0
64730,0.07736033,0
97125,0.9945651,1
39206,0.26870057,0
67593,0.3675345,0
1325,0.15655921,0
89136,0.8237924,1
3924,0.67178744,1
52037,0.047149695,0
80321,0.0050569237,0
50962,0.011065391,0
1359,0.99723923,1
27506,0.9977697,1
70543,0.012033592,0
48315,0.26224107,0
10649,0.9800893,1
62509,0.8599455,1
64571,0.00885447,0
36521,0.06336022,0
40268,0.008424537,0
40723,0.024436194,0
87924,0.009550799,0
12589,0.48201454,0
6524,0.0043429118,0
52719,0.95329684,1
45139,0.044962134,0
53814,0.014220982,0
32960,0.27218497,0
85310,0.00927532,0
90657,0.0064279716,0
78321,0.017915597,0
28495,0.0067614103,0
5791,0.15794855,0
16452,0.6780665,1
