id,proba,label
16395,0.67000496,1
37405,0.4928551,0
94180,0.47928408,0
54321,0.45482233,0
97015,0.6254773,1
73506,0.2963118,0
5429,0.4803652,0
70691,0.4096589,0
69421,0.1556411,0
50162,0.60688186,1
43728,0.515292,1
75081,0.5416987,1
47829,0.3418754,0
35279,0.493664,0
54920,0.21263997,0
39867,0.5683116,1
96082,0.3451569,0
38045,0.7317365,1
62134,0.30760694,0
81970,0.030674653,0
1865,0.5900993,1
86139,0.33742088,0
38765,0.23777096,0
15306,0.45592138,0
17209,0.6187661,1
96185,0.8443018,1
93875,0.28572223,0
57286,0.3858908,0
8261,0.35078135,0
60823,0.3436088,0
83720,0.5775808,1
89432,0.4374388,0
89607,0.31707016,0
14267,0.6570695,1
82749,0.50857913,1
70643,0.41170546,0
12785,0.115063965,0
86394,0.40268248,0
63491,0.245122,0
98026,0.3368032,0
89263,0.29728872,0
42975,0.3124166,0
74016,0.82638663,1
26347,0.52247095,1
89105,0.78197885,1
57932,0.6205472,1
52971,0.29274574,0
4615,0.68589234,1
1936,0.24172579,0
17546,0.22288892,0
56908,0.25842553,0
24973,0.14914392,0
4958,0.6059969,1
60345,0.40669274,0
2356,0.19852751,0
91806,0.42445752,0
5462,0.6352752,1
1627,0.25746334,0
18239,0.7229234,1
49372,0.6234464,1
59167,0.4956204,0
59287,0.48858422,0
64279,0.56133884,1
38701,0.41570184,0
12643,0.35430825,0
46532,0.18215922,0
7516,0.60639924,1
93251,0.24789676,0
31760,0.23189443,0
19230,0.6262411,1
89251,0.36328515,0
2789,0.16736293,0
3976,0.5128421,1
7291,0.27377388,0
58374,0.20190084,0
78092,0.3154686,0
28396,0.20633684,0
87039,0.12051282,0
94216,0.49650258,0
81523,0.32900748,0
15473,0.1449781,0
48059,0.40486455,0
38054,0.30989864,0
35870,0.52825636,1
7392,0.67887175,1
72019,0.31796113,0
95723,0.42939344,0
1284,0.43241322,0
27980,0.23772146,0
65917,0.5034261,1
10548,0.47233304,0
26091,0.30361468,0
98637,0.37479025,0
98653,0.30509025,0
9638,0.30260384,0
16592,0.8254905,1
47693,0.22634467,0
51263,0.15314098,0
67149,0.16489361,0
63547,0.1299191,0
49267,0.3459862,0
24351,0.40727052,0
23419,0.6052278,1
30762,0.484713,0
52096,0.32631168,0
64735,0.16576204,0
10652,0.21209072,0
92456,0.35922524,0
42635,0.28032398,0
47931,0.70975935,1
70143,0.19385552,0
51863,0.3984983,0
2584,0.39534208,0
48132,0.5199788,1
81370,0.49884942,0
74029,0.46067187,0
50643,0.18819319,0
59423,0.20519257,0
63502,0.23878185,0
89360,0.21814036,0
5219,0.58244425,1
61342,0.20996892,0
16234,0.05793406,0
34215,0.26391178,0
10963,0.24456795,0
94380,0.2584796,0
30954,0.22380912,0
5162,0.62297064,1
36184,0.09313066,0
17285,0.40307814,0
20815,0.30216298,0
35198,0.32268262,0
32451,0.29223183,0
58079,0.60911036,1
37092,0.4824787,0
76542,0.2692409,0
17096,0.14883369,0
69753,0.16277048,0
7652,0.3808287,0
39182,0.128532,0
10476,0.2557286,0
17596,0.23015226,0
25893,0.39625978,0
57836,0.57900953,1
32907,0.32268262,0
18453,0.28401184,0
26537,0.24416614,0
7689,0.17542037,0
69423,0.21657091,0
45269,0.2692409,0
29710,0.18035626,0
10865,0.16576204,0
56291,0.39390865,0
60175,0.114094,0
90538,0.41111198,0
6931,0.60647726,1
69403,0.73124576,1
21530,0.726156,1
3146,0.30565125,0
4879,0.2936839,0
14583,0.17542037,0
31894,0.27269015,0
90734,0.28256425,0
67841,0.39263377,0
24689,0.30216298,0
39564,0.21209072,0
15763,0.14998639,0
76091,0.39534208,0
23047,0.1386116,0
35186,0.10983464,0
21386,0.20828597,0
80713,0.40452105,0
50483,0.2343051,0
41250,0.113036014,0
45326,0.49115026,0
9241,0.18114512,0
8524,0.63084716,1
31468,0.46522963,0
57431,0.5199788,1
6135,0.27676523,0
70456,0.23885702,0
53214,0.28544796,0
48523,0.11225922,0
45093,0.44116604,0
98374,0.6463764,1
89026,0.84274197,1
94152,0.19606142,0
63719,0.3984983,0
80392,0.63084716,1
98035,0.40307814,0
26573,0.12245937,0
15379,0.19385552,0
10564,0.38889927,0
80463,0.2557286,0
35687,0.35485753,0
28579,0.39565068,0
71453,0.32995525,0
13285,0.2335647,0
1634,0.31916702,0
85630,0.3230976,0
16302,0.29772907,0
73846,0.021865802,0
27496,0.34717676,0
75806,0.33811224,0
30154,0.021865802,0
68594,0.1798781,0
64803,0.29223183,0
65071,0.14552304,0
7193,0.18819319,0
60812,0.10725923,0
23619,0.3651301,0
45610,0.3777068,0
91260,0.07065112,0
87526,0.14883369,0
54621,0.2975476,0
45792,0.49884942,0
26891,0.13901858,0
95371,0.31144574,0
3968,0.44116604,0
40578,0.39501655,0
97853,0.29615223,0
26549,0.56254274,1
13907,0.3581693,0
51482,0.32995525,0
82591,0.4984608,0
36458,0.31660724,0
75810,0.18114512,0
72364,0.19670129,0
58069,0.1299808,0
80724,0.56254274,1
15438,0.770135,1
86025,0.18187556,0
96502,0.20519257,0
93462,0.58462614,1
90814,0.28256425,0
17845,0.43533438,0
17809,0.26115754,0
29467,0.17408836,0
35689,0.4545243,0
49531,0.41850087,0
35249,0.5367761,1
85746,0.16213895,0
13874,0.3808287,0
7396,0.14998639,0
57312,0.50250065,1
26914,0.45478907,0
47863,0.2694384,0
65734,0.26817515,0
84169,0.16195166,0
62790,0.2584796,0
76103,0.45075053,0
5968,0.216996,0
87391,0.36644697,0
72851,0.27201504,0
42189,0.35795566,0
4265,0.45075053,0
31267,0.2690195,0
93145,0.26053467,0
56328,0.43533438,0
9357,0.73210925,1
35107,0.49060115,0
4716,0.42656258,0
3164,0.3651301,0
86425,0.58462614,1
79316,0.16190788,0
98170,0.26984835,0
42615,0.6052278,1
25749,0.39041817,0
18406,0.07065112,0
36128,0.13366662,0
25908,0.28896677,0
53467,0.5367761,1
29406,0.29615223,0
29547,0.39625978,0
5218,0.16190788,0
10938,0.09676988,0
17508,0.3238019,0
23751,0.50250065,1
42739,0.73124576,1
45827,0.42683396,0
79861,0.38889927,0
46197,0.30943987,0
7694,0.28544796,0
43697,0.29772907,0
13407,0.16277048,0
74236,0.097399175,0
3987,0.60647726,1
72093,0.38282278,0
81527,0.24097073,0
52139,0.33522505,0
80914,0.45478907,0
9687,0.40452105,0
87913,0.6463764,1
87013,0.39390865,0
6593,0.4096589,0
21863,0.4270589,0
6329,0.4001129,0
39527,0.19357096,0
85471,0.35922524,0
2751,0.581494,1
48956,0.2694384,0
39247,0.10597318,0
32605,0.57900953,1
75136,0.71628535,1
83091,0.17583649,0
52847,0.27188596,0
25463,0.216996,0
4239,0.22475827,0
17852,0.10597318,0
85420,0.25310504,0
34067,0.25425798,0
41692,0.73210925,1
93481,0.26984835,0
73842,0.09676988,0
95302,0.3238019,0
70148,0.46522963,0
47265,0.29634285,0
20854,0.4984608,0
74531,0.39266214,0
20413,0.41729197,0
48123,0.3576909,0
92158,0.39859492,0
9675,0.5230382,1
8541,0.3307354,0
95306,0.62682,1
47680,0.1930465,0
32564,0.17332537,0
