id,proba,label
16395,0.7235599,1
37405,0.5942308,1
94180,0.6484208,1
54321,0.5546518,1
97015,0.7279681,1
73506,0.73091847,1
5429,0.28231427,0
70691,0.27507347,0
69421,0.2697613,0
50162,0.72661406,1
43728,0.7306688,1
75081,0.7308846,1
47829,0.7310423,1
35279,0.5972283,1
54920,0.72391367,1
39867,0.27319187,0
96082,0.72205037,1
38045,0.5109166,1
62134,0.7234651,1
81970,0.2713272,0
1865,0.72697794,1
86139,0.73098713,1
38765,0.46559206,0
15306,0.73070645,1
17209,0.73098546,1
96185,0.72923857,1
93875,0.27053866,0
57286,0.5476454,1
8261,0.27085972,0
60823,0.28386983,0
83720,0.52061695,1
89432,0.73103637,1
89607,0.6705907,1
14267,0.7254656,1
82749,0.7308862,1
70643,0.4374741,0
12785,0.27202588,0
86394,0.42142382,0
63491,0.37653106,0
98026,0.72655326,1
89263,0.27118313,0
42975,0.64216375,1
74016,0.73105645,1
26347,0.73078156,1
89105,0.27080083,0
57932,0.29611075,0
52971,0.2705232,0
4615,0.7283981,1
1936,0.6991408,1
17546,0.6104154,1
56908,0.27020305,0
24973,0.26984882,0
4958,0.6369233,1
60345,0.7305745,1
2356,0.2752298,0
91806,0.7277761,1
5462,0.32259887,0
1627,0.7254439,1
18239,0.27933985,0
49372,0.27268046,0
59167,0.27007255,0
59287,0.6916361,1
64279,0.7309543,1
38701,0.27517524,0
12643,0.32286334,0
46532,0.28697187,0
7516,0.31516853,0
93251,0.7307264,1
31760,0.2692468,0
19230,0.35149226,0
89251,0.72986865,1
2789,0.491124,0
3976,0.7306619,1
7291,0.2694953,0
58374,0.2692328,0
78092,0.2713133,0
28396,0.7269701,1
87039,0.34667426,0
94216,0.2804113,0
81523,0.4541423,0
15473,0.28047764,0
48059,0.6992889,1
38054,0.3532592,0
35870,0.72289467,1
7392,0.73006403,1
72019,0.28232706,0
95723,0.2788799,0
1284,0.7173748,1
27980,0.7037232,1
65917,0.72953135,1
10548,0.27851355,0
26091,0.73009086,1
98637,0.27589548,0
98653,0.65587133,1
9638,0.7129077,1
16592,0.7304187,1
47693,0.3039775,0
51263,0.67961407,1
67149,0.72490275,1
63547,0.46412617,0
49267,0.6945184,1
24351,0.34575233,0
23419,0.62497294,1
30762,0.6859711,1
52096,0.54985476,1
64735,0.26953557,0
10652,0.49858478,0
92456,0.73049927,1
42635,0.2699054,0
47931,0.27336875,0
70143,0.30180722,0
51863,0.7300103,1
2584,0.44460443,0
48132,0.6096257,1
81370,0.73101974,1
74029,0.27208647,0
50643,0.26930332,0
59423,0.73019266,1
63502,0.2878854,0
89360,0.39028123,0
5219,0.4102873,0
61342,0.2695018,0
16234,0.27012444,0
34215,0.26941893,0
10963,0.26922834,0
94380,0.7000341,1
30954,0.3128152,0
5162,0.73105407,1
36184,0.26988125,0
17285,0.72785175,1
20815,0.27140749,0
35198,0.27957255,0
32451,0.27458888,0
58079,0.31009918,0
37092,0.71843314,1
76542,0.3785968,0
17096,0.26936784,0
69753,0.26914766,0
7652,0.3628162,0
39182,0.26964006,0
10476,0.72611344,1
17596,0.2760176,0
25893,0.2697207,0
57836,0.7256101,1
32907,0.27037913,0
18453,0.5641615,1
26537,0.29091382,0
7689,0.27171558,0
69423,0.2740871,0
45269,0.557063,1
29710,0.5722874,1
10865,0.27043626,0
56291,0.31192464,0
60175,0.2705957,0
90538,0.2821424,0
6931,0.73098123,1
69403,0.32127044,0
21530,0.73103833,1
3146,0.28297007,0
4879,0.72584254,1
14583,0.30628186,0
31894,0.48217744,0
90734,0.31243712,0
67841,0.272189,0
24689,0.73046327,1
39564,0.3469062,0
15763,0.27119187,0
76091,0.2696851,0
23047,0.26956895,0
35186,0.26953328,0
21386,0.26967072,0
80713,0.26972377,0
50483,0.2762824,0
41250,0.26932368,0
45326,0.2698073,0
9241,0.26946893,0
8524,0.2711356,0
31468,0.27103952,0
57431,0.27002928,0
6135,0.2694322,0
70456,0.34404826,0
53214,0.31134027,0
48523,0.28819373,0
45093,0.27969593,0
98374,0.73063546,1
89026,0.6609347,1
94152,0.2695438,0
63719,0.6949709,1
80392,0.30694088,0
98035,0.7310341,1
26573,0.2695264,0
15379,0.26947722,0
10564,0.68864036,1
80463,0.26956895,0
35687,0.29030928,0
28579,0.68555963,1
71453,0.27153298,0
13285,0.2691005,0
1634,0.2734555,0
85630,0.2892248,0
16302,0.3904209,0
73846,0.26940423,0
27496,0.28626537,0
75806,0.27138835,0
30154,0.27002293,0
68594,0.32765797,0
64803,0.2717619,0
65071,0.2705701,0
7193,0.2723607,0
60812,0.2830239,0
23619,0.4642488,0
45610,0.27403745,0
91260,0.27197826,0
87526,0.2695653,0
54621,0.27031338,0
45792,0.26928276,0
26891,0.704419,1
95371,0.27087846,0
3968,0.27059892,0
40578,0.26960033,0
97853,0.26950952,0
26549,0.27208036,0
13907,0.5944759,1
51482,0.2789375,0
82591,0.27107248,0
36458,0.66492903,1
75810,0.7310416,1
72364,0.27052626,0
58069,0.5416017,1
80724,0.4114338,0
15438,0.50057983,1
86025,0.6364299,1
96502,0.26972833,0
93462,0.2734907,0
90814,0.30057836,0
17845,0.42528835,0
17809,0.3420376,0
29467,0.272167,0
35689,0.7156226,1
49531,0.45297593,0
35249,0.27833986,0
85746,0.3484446,0
13874,0.37833977,0
7396,0.27025065,0
57312,0.28361517,0
26914,0.7308629,1
47863,0.2736753,0
65734,0.26994762,0
84169,0.39086384,0
62790,0.2758419,0
76103,0.2850395,0
5968,0.3168516,0
87391,0.26931265,0
72851,0.26987395,0
42189,0.2699735,0
4265,0.27034447,0
31267,0.63011694,1
93145,0.68758273,1
56328,0.7270797,1
9357,0.7309044,1
35107,0.2713647,0
4716,0.28733554,0
3164,0.69526964,1
86425,0.26967213,0
79316,0.29474407,0
98170,0.5875454,1
42615,0.26950952,0
25749,0.2695062,0
18406,0.27294743,0
36128,0.7258274,1
25908,0.36178017,0
53467,0.3022525,0
29406,0.73096174,1
29547,0.6907863,1
5218,0.27229816,0
10938,0.26975492,0
17508,0.26993206,0
23751,0.72794396,1
42739,0.30132243,0
45827,0.70694584,1
79861,0.32796413,0
46197,0.3585213,0
7694,0.55906993,1
43697,0.380867,0
13407,0.43021092,0
74236,0.27087095,0
3987,0.7292562,1
72093,0.2763752,0
81527,0.27350837,0
52139,0.27313855,0
80914,0.7310095,1
9687,0.26998663,0
87913,0.69217545,1
87013,0.2994784,0
6593,0.26987943,0
21863,0.27057806,0
6329,0.27808964,0
39527,0.2732626,0
85471,0.73053414,1
2751,0.270416,0
48956,0.27297476,0
39247,0.27102524,0
32605,0.72526145,1
75136,0.27155578,0
83091,0.2702635,0
52847,0.2713272,0
25463,0.27011523,0
4239,0.2699735,0
17852,0.282443,0
85420,0.2692328,0
34067,0.26931924,0
41692,0.7123471,1
93481,0.65329266,1
73842,0.2697972,0
95302,0.26921093,0
70148,0.2757359,0
47265,0.5916508,1
20854,0.27023795,0
74531,0.28306437,0
20413,0.6944679,1
48123,0.730995,1
92158,0.26916057,0
9675,0.29337424,0
8541,0.2743742,0
95306,0.2695426,0
47680,0.7306974,1
32564,0.27290875,0
19384,0.2692684,0
17904,0.5057666,1
9513,0.27002716,0
30815,0.6030499,1
5879,0.2692357,0
75039,0.73048717,1
52140,0.7301003,1
64038,0.26945573,0
87352,0.28754652,0
6243,0.7183603,1
90143,0.6611468,1
37289,0.2704421,0
54093,0.34123212,0
62719,0.27295133,0
84670,0.30876383,0
98721,0.27467713,0
42705,0.26940155,0
26781,0.269251,0
5792,0.3256485,0
35146,0.71488357,1
4583,0.7310558,1
30864,0.2692929,0
98340,0.31881437,0
65148,0.29174918,0
38754,0.7200318,1
79134,0.5004883,1
59028,0.2707403,0
76854,0.28027982,0
82950,0.27794957,0
80473,0.7262739,1
91637,0.2790051,0
7612,0.7310436,1
8653,0.26954496,0
79452,0.35363582,0
42589,0.72990745,1
92837,0.27008808,0
63795,0.2734951,0
14602,0.6941968,1
39241,0.2698365,0
82675,0.36657318,0
84321,0.5949715,1
42986,0.28590614,0
3267,0.27043045,0
24815,0.2698313,0
47903,0.40412796,0
78936,0.708614,1
40572,0.27083004,0
41896,0.7217233,1
27410,0.2846001,0
8294,0.3544102,0
81075,0.2970162,0
73049,0.42887357,0
14765,0.27483475,0
92683,0.71874416,1
