id,proba,label
15740,0.35485005,0
38794,0.29741302,0
60792,0.26937032,0
71824,0.28145835,0
4796,0.27073327,0
75310,0.73103446,1
63425,0.27211723,0
72360,0.730897,1
17203,0.73059213,1
76803,0.3387625,0
96013,0.26971167,0
78093,0.73051226,1
8179,0.73100185,1
60425,0.7284796,1
68439,0.72544926,1
93602,0.7027198,1
30941,0.3306475,0
13782,0.27314675,0
38902,0.26912922,0
42698,0.26916313,0
71840,0.26915175,0
24890,0.7310093,1
74863,0.65583915,1
9257,0.27007696,0
50921,0.27057645,0
3218,0.26924443,0
20396,0.26944774,0
74895,0.5380001,1
32489,0.52126354,1
2937,0.55627745,1
51379,0.38494286,0
54701,0.73101705,1
32198,0.7219981,1
86423,0.27608633,0
52809,0.73065954,1
60158,0.27087095,0
60589,0.731044,1
43186,0.7308648,1
50498,0.27104765,0
21658,0.54253644,1
96371,0.32286334,0
49873,0.72999793,1
6738,0.27385306,0
19870,0.50061035,1
59604,0.72321916,1
49306,0.27432173,0
8679,0.26932442,0
10536,0.33565006,0
34571,0.26948884,0
40596,0.26965386,0
8245,0.31518948,0
4567,0.28454039,0
60837,0.2783944,0
4851,0.7308652,1
59482,0.26914525,0
74308,0.73030466,1
12945,0.39911985,0
86302,0.7308231,1
70341,0.26919508,0
42609,0.26967356,0
73964,0.29412112,0
59120,0.73047817,1
24560,0.73038536,1
67209,0.2697661,0
64019,0.7292315,1
8612,0.26907125,0
43925,0.26918396,0
49713,0.4034301,0
28069,0.4069417,0
78259,0.26973143,0
60278,0.2693119,0
62038,0.26918587,0
60534,0.72758573,1
79160,0.7264649,1
17094,0.38243607,0
32698,0.72024184,1
38601,0.26944086,0
49580,0.711861,1
52804,0.7221455,1
32904,0.2826383,0
12804,0.73031926,1
38125,0.727692,1
28164,0.26915175,0
93756,0.5758895,1
27103,0.2696199,0
31482,0.26935634,0
68759,0.7310202,1
69743,0.26925898,0
36047,0.66455317,1
52179,0.72385126,1
18953,0.31128225,0
8673,0.28141046,0
36927,0.72649604,1
72398,0.7310357,1
86259,0.26916096,0
3742,0.73101693,1
23765,0.72793794,1
35079,0.7297746,1
70394,0.4065376,0
30519,0.7310005,1
69514,0.73103863,1
41082,0.27936992,0
51389,0.73036265,1
58317,0.70848644,1
38569,0.26927617,0
34568,0.7308567,1
79132,0.7307597,1
76019,0.7294583,1
67015,0.6865615,1
34218,0.73098546,1
48016,0.27030805,0
29348,0.73083735,1
89701,0.73084116,1
25896,0.2725943,0
68457,0.48727268,0
3485,0.27769274,0
36752,0.6668093,1
51670,0.7308842,1
45367,0.32091966,0
30894,0.4582676,0
53021,0.7310017,1
54738,0.73084325,1
41627,0.7186849,1
21654,0.7306642,1
32149,0.7306801,1
57846,0.54737586,1
68510,0.7223913,1
29035,0.7197528,1
76598,0.26993015,0
78263,0.7310308,1
56243,0.71350217,1
63582,0.28603593,0
60182,0.7075739,1
67518,0.2696055,0
34762,0.27337733,0
58412,0.2732794,0
36104,0.3286136,0
61759,0.27438468,0
47026,0.2918355,0
79142,0.73092514,1
51368,0.6924603,1
15392,0.7304916,1
86930,0.38115314,0
28364,0.27539006,0
96451,0.73086745,1
91570,0.27114847,0
17340,0.7072169,1
1762,0.28030163,0
30915,0.55556923,1
92864,0.46616587,0
92108,0.68894917,1
96057,0.34545794,0
27096,0.7305186,1
46802,0.66044784,1
23879,0.26946276,0
4687,0.5396281,1
82574,0.73101044,1
86320,0.7218217,1
74365,0.73099554,1
49127,0.26919314,0
70653,0.69061065,1
4638,0.65532255,1
98310,0.73102736,1
37824,0.7307911,1
1562,0.73104024,1
15324,0.2704836,0
8697,0.7304335,1
85796,0.73104566,1
95203,0.7185176,1
75014,0.2828364,0
69875,0.26919216,0
6453,0.31229857,0
95213,0.7289523,1
8269,0.28455532,0
25641,0.45054427,0
54982,0.2856654,0
32809,0.71885,1
72481,0.72851944,1
2567,0.30580315,0
24517,0.7281883,1
81239,0.73101246,1
91625,0.7010018,1
29637,0.73104614,1
90451,0.26959014,0
12493,0.7309902,1
48629,0.2690983,0
46035,0.72767895,1
58437,0.7306888,1
91487,0.6855184,1
98015,0.7303545,1
31672,0.32956955,0
63951,0.4505116,0
54721,0.5700026,1
16735,0.26984176,0
29071,0.73103464,1
71543,0.3947087,0
38579,0.7310455,1
81439,0.28386983,0
10746,0.6231694,1
28053,0.72580194,1
20148,0.2717564,0
3985,0.73056495,1
47593,0.37846687,0
75492,0.73083025,1
37496,0.73082346,1
29716,0.26978895,0
71983,0.73104244,1
19284,0.29506102,0
97401,0.26912275,0
52798,0.2883589,0
5819,0.727122,1
54236,0.2709831,0
78023,0.72949517,1
12630,0.28266457,0
78169,0.27218583,0
38097,0.5448261,1
51926,0.269612,0
67490,0.287353,0
42895,0.7309433,1
75084,0.7310242,1
18654,0.72545475,1
35627,0.29927978,0
12765,0.26959905,0
47280,0.7287324,1
61748,0.2691256,0
19682,0.2693459,0
53196,0.53976476,1
30624,0.7310228,1
8129,0.72910637,1
74619,0.2702843,0
20198,0.7298333,1
95876,0.6903505,1
96753,0.7302823,1
36792,0.27088603,0
12638,0.27178398,0
7284,0.7288772,1
95421,0.5606286,1
6594,0.7310205,1
45913,0.2753776,0
9174,0.73098344,1
54968,0.72307396,1
42530,0.72974163,1
64370,0.27101916,0
42867,0.5814562,1
3612,0.27125853,0
27805,0.5894914,1
14896,0.7109475,1
14579,0.2991386,0
9237,0.26987395,0
30495,0.67670137,1
25316,0.6765799,1
20836,0.7310279,1
89371,0.27502617,0
31587,0.7309062,1
41738,0.27140749,0
73612,0.28869337,0
95027,0.7310135,1
60857,0.26953444,0
6432,0.2774185,0
40586,0.37676638,0
96408,0.73100835,1
8769,0.61965984,1
32657,0.270999,0
93045,0.33946067,0
62754,0.7310366,1
79625,0.7310166,1
83124,0.33392578,0
83567,0.6673419,1
43627,0.7308667,1
65891,0.586534,1
14890,0.26977417,0
36271,0.3035586,0
67324,0.2695426,0
71250,0.7220677,1
84903,0.6606916,1
60435,0.73043835,1
90187,0.2730779,0
98315,0.7308629,1
73129,0.44370112,0
93810,0.32474753,0
7425,0.73084074,1
80634,0.6813426,1
20958,0.73103935,1
86502,0.6923181,1
7328,0.6990367,1
6731,0.32885134,0
86521,0.731043,1
12930,0.5066585,1
75431,0.5567132,1
63479,0.7171103,1
95438,0.73103476,1
52193,0.2710642,0
8153,0.27125406,0
26093,0.43242314,0
49205,0.5882302,1
80324,0.7310464,1
34082,0.7309773,1
2183,0.7304035,1
34682,0.69924456,1
38946,0.731026,1
53067,0.73098934,1
