id,proba,label
15740,0.3858929,0
38794,0.37916124,0
60792,0.26946995,0
71824,0.277769,0
4796,0.4219967,0
75310,0.7310341,1
63425,0.27195182,0
72360,0.73091567,1
17203,0.7310166,1
76803,0.28347552,0
96013,0.37436765,0
78093,0.7257866,1
8179,0.7256311,1
60425,0.72754496,1
68439,0.7262272,1
93602,0.72794396,1
30941,0.48210543,0
13782,0.35289282,0
38902,0.26950952,0
42698,0.27148306,0
71840,0.2690532,0
24890,0.73044676,1
74863,0.533603,1
9257,0.30443397,0
50921,0.27252746,0
3218,0.26931846,0
20396,0.26956168,0
74895,0.38408807,0
32489,0.27736953,0
2937,0.33906534,0
51379,0.40948394,0
54701,0.73094445,1
32198,0.5436384,1
86423,0.3207335,0
52809,0.730933,1
60158,0.27067488,0
60589,0.7310327,1
43186,0.7208878,1
50498,0.2693547,0
21658,0.5872994,1
96371,0.39374596,0
49873,0.7296376,1
6738,0.3798806,0
19870,0.3109164,0
59604,0.7307901,1
49306,0.32602766,0
8679,0.2695029,0
10536,0.72418475,1
34571,0.27048063,0
40596,0.26971468,0
8245,0.48753127,0
4567,0.3708545,0
60837,0.4107912,0
4851,0.72596747,1
59482,0.26921356,0
74308,0.72549266,1
12945,0.27801937,0
86302,0.7291552,1
70341,0.26948884,0
42609,0.2786062,0
73964,0.28266457,0
59120,0.6904436,1
24560,0.71381694,1
67209,0.2779844,0
64019,0.63286936,1
8612,0.2697597,0
43925,0.26946378,0
49713,0.58073986,1
28069,0.71614444,1
78259,0.26924032,0
60278,0.26953444,0
62038,0.26956773,0
60534,0.730617,1
79160,0.7293115,1
17094,0.43166098,0
32698,0.5016022,1
38601,0.27011755,0
49580,0.73046786,1
52804,0.60464674,1
32904,0.27034998,0
12804,0.7309767,1
38125,0.27590895,0
28164,0.28752884,0
93756,0.50907207,1
27103,0.2699035,0
31482,0.26968074,0
68759,0.5040622,1
69743,0.27014536,0
36047,0.7263385,1
52179,0.7232569,1
18953,0.2937333,0
8673,0.31161207,0
36927,0.54487735,1
72398,0.7310058,1
86259,0.26935634,0
3742,0.7309803,1
23765,0.73000824,1
35079,0.6866424,1
70394,0.27464938,0
30519,0.73005044,1
69514,0.7310005,1
41082,0.5461281,1
51389,0.73033917,1
58317,0.7176215,1
38569,0.26944378,0
34568,0.7309772,1
79132,0.73096305,1
76019,0.72290254,1
67015,0.7264649,1
34218,0.46870396,0
