id,proba,label
15740,0.32238334,0
38794,0.5274338,1
60792,0.2761488,0
71824,0.30702838,0
4796,0.322121,0
75310,0.73104346,1
63425,0.27463832,0
72360,0.73062116,1
17203,0.7280394,1
76803,0.5374182,1
96013,0.26985237,0
78093,0.6231052,1
8179,0.7304236,1
60425,0.70692307,1
68439,0.70072025,1
93602,0.7309106,1
30941,0.46090055,0
13782,0.2717784,0
38902,0.2697661,0
42698,0.28192285,0
71840,0.26963326,0
24890,0.73042244,1
74863,0.7149605,1
9257,0.46867684,0
50921,0.27037913,0
3218,0.270113,0
20396,0.26962793,0
74895,0.5021972,1
32489,0.28177437,0
2937,0.72409105,1
51379,0.27398822,0
54701,0.7307739,1
32198,0.7231507,1
86423,0.5456018,1
52809,0.7293352,1
60158,0.27251354,0
60589,0.7310468,1
43186,0.72505575,1
50498,0.26978073,0
21658,0.4525076,0
96371,0.42201012,0
49873,0.73092115,1
6738,0.3762109,0
19870,0.2806675,0
59604,0.7220591,1
49306,0.31074414,0
8679,0.26944378,0
10536,0.7112879,1
34571,0.275664,0
40596,0.2748634,0
8245,0.42698196,0
4567,0.63272965,1
60837,0.30314434,0
4851,0.72115827,1
59482,0.2692768,0
74308,0.7247213,1
12945,0.4353626,0
86302,0.7210239,1
70341,0.2701787,0
42609,0.27969593,0
73964,0.3848527,0
59120,0.6094859,1
24560,0.724336,1
67209,0.29102838,0
64019,0.45238376,0
8612,0.26928276,0
43925,0.26946378,0
49713,0.47396502,0
28069,0.52601993,1
78259,0.26981068,0
60278,0.2711399,0
62038,0.26939002,0
60534,0.68483144,1
79160,0.5918415,1
17094,0.33240718,0
32698,0.719013,1
38601,0.270429,0
49580,0.7301739,1
52804,0.70070606,1
32904,0.27669802,0
12804,0.730939,1
38125,0.40190524,0
28164,0.29010803,0
93756,0.5484241,1
27103,0.26979226,0
31482,0.27053866,0
68759,0.5297752,1
69743,0.2703067,0
36047,0.6152375,1
52179,0.69281363,1
18953,0.41480768,0
8673,0.29538172,0
36927,0.5896711,1
72398,0.7310398,1
86259,0.26989415,0
3742,0.7309466,1
23765,0.70523167,1
35079,0.73000413,1
70394,0.3958082,0
30519,0.7156961,1
69514,0.7310449,1
41082,0.70726186,1
51389,0.7241246,1
58317,0.546683,1
38569,0.2849019,0
34568,0.7310315,1
79132,0.38444746,0
76019,0.6974215,1
67015,0.591994,1
34218,0.72906023,1
48016,0.3715129,0
29348,0.7014473,1
89701,0.7308918,1
25896,0.36071518,0
68457,0.29452676,0
3485,0.4204316,0
36752,0.6246607,1
51670,0.7303814,1
45367,0.31015575,0
30894,0.36419222,0
53021,0.73102003,1
54738,0.73075616,1
41627,0.6323896,1
21654,0.6732585,1
32149,0.7299707,1
57846,0.32303223,0
68510,0.36866605,0
29035,0.52509373,1
76598,0.27422866,0
78263,0.7310353,1
56243,0.27384833,0
63582,0.28601968,0
60182,0.7306572,1
67518,0.34237605,0
34762,0.27588204,0
58412,0.56657666,1
36104,0.5544293,1
61759,0.34007257,0
47026,0.35706368,0
79142,0.7309259,1
51368,0.3584656,0
15392,0.72924215,1
86930,0.6846425,1
28364,0.5695133,1
96451,0.72882557,1
91570,0.27044794,0
17340,0.7226953,1
1762,0.5543288,1
30915,0.45781395,0
92864,0.6485077,1
92108,0.7309647,1
96057,0.71976364,1
27096,0.7229653,1
46802,0.60871553,1
23879,0.28874967,0
4687,0.7286211,1
82574,0.7310261,1
86320,0.7297646,1
74365,0.72667825,1
49127,0.26947102,0
70653,0.6043595,1
4638,0.64236665,1
98310,0.7309953,1
37824,0.721101,1
1562,0.7310288,1
15324,0.2706481,0
8697,0.7309295,1
85796,0.7308165,1
95203,0.46819916,0
75014,0.3384307,0
69875,0.27156594,0
6453,0.2897701,0
95213,0.6864805,1
8269,0.29153484,0
25641,0.41321924,0
54982,0.64125556,1
32809,0.4682637,0
72481,0.72887295,1
2567,0.31802288,0
24517,0.7298237,1
81239,0.72889835,1
91625,0.7208584,1
29637,0.7310487,1
90451,0.33441037,0
12493,0.70739603,1
48629,0.26940423,0
46035,0.3424076,0
58437,0.72225654,1
91487,0.4250307,0
98015,0.29482904,0
31672,0.30976155,0
63951,0.49713913,0
54721,0.7286681,1
16735,0.27537134,0
29071,0.7308598,1
71543,0.4415233,0
38579,0.7308879,1
81439,0.31680828,0
10746,0.6782349,1
28053,0.7307297,1
20148,0.35128382,0
3985,0.70958936,1
47593,0.46137413,0
75492,0.67599344,1
37496,0.73051435,1
29716,0.27195767,0
71983,0.731044,1
19284,0.28061137,0
97401,0.39552075,0
52798,0.41654417,0
5819,0.71001184,1
54236,0.2806002,0
78023,0.4257499,0
12630,0.30420503,0
78169,0.5749964,1
38097,0.7157547,1
51926,0.28106827,0
67490,0.3909806,0
42895,0.72916996,1
75084,0.72737,1
18654,0.7237319,1
35627,0.33010644,0
12765,0.27036792,0
47280,0.6048857,1
61748,0.2692157,0
19682,0.2715154,0
53196,0.28280985,0
30624,0.7307767,1
8129,0.69330317,1
74619,0.2873705,0
20198,0.634495,1
95876,0.72893584,1
96753,0.7271105,1
36792,0.32702416,0
12638,0.28290308,0
7284,0.7309047,1
95421,0.41969222,0
6594,0.730528,1
45913,0.28495526,0
9174,0.7307385,1
54968,0.6501289,1
42530,0.7210721,1
64370,0.40048328,0
42867,0.40215242,0
3612,0.27276126,0
27805,0.49519232,0
14896,0.5879462,1
14579,0.2869376,0
9237,0.2838627,0
