id,proba,label
16395,0.72736293,1
37405,0.6941033,1
94180,0.71768576,1
54321,0.46973774,0
97015,0.6972965,1
73506,0.7260264,1
5429,0.5975691,1
70691,0.28821197,0
69421,0.30078506,0
50162,0.72798014,1
43728,0.7221282,1
75081,0.7301333,1
47829,0.7309206,1
35279,0.7257353,1
54920,0.70119756,1
39867,0.3354469,0
96082,0.71011126,1
38045,0.72827625,1
62134,0.72112006,1
81970,0.27556077,0
1865,0.71875596,1
86139,0.73071116,1
38765,0.5606427,1
15306,0.7282545,1
17209,0.73040855,1
96185,0.72454727,1
93875,0.28903347,0
57286,0.61642724,1
8261,0.2827966,0
60823,0.27948087,0
83720,0.5923239,1
89432,0.72851944,1
89607,0.5216982,1
14267,0.7144933,1
82749,0.72889835,1
70643,0.38312605,0
12785,0.28772417,0
86394,0.38236946,0
63491,0.31569523,0
98026,0.7271105,1
89263,0.27497923,0
42975,0.5342105,1
74016,0.73104423,1
26347,0.717927,1
89105,0.69599,1
57932,0.5541708,1
52971,0.30654076,0
4615,0.61604655,1
1936,0.70466787,1
17546,0.49302423,0
56908,0.2711506,0
24973,0.29533213,0
4958,0.689026,1
60345,0.7307379,1
2356,0.29037002,0
91806,0.6569589,1
5462,0.5309884,1
1627,0.72390676,1
18239,0.4467694,0
49372,0.30778882,0
59167,0.27127442,0
59287,0.72810334,1
64279,0.7288386,1
38701,0.28770632,0
12643,0.3407509,0
46532,0.2917277,0
7516,0.3226949,0
93251,0.7309667,1
31760,0.271795,0
19230,0.42324024,0
89251,0.7276126,1
2789,0.49056804,0
3976,0.7306297,1
7291,0.27113134,0
58374,0.27315897,0
78092,0.33338788,0
28396,0.72678745,1
87039,0.4953162,0
94216,0.40020746,0
81523,0.5980639,1
15473,0.327593,0
48059,0.5933583,1
38054,0.64186805,1
35870,0.67708844,1
7392,0.71147454,1
72019,0.50064087,1
95723,0.32271895,0
1284,0.72159654,1
27980,0.6036878,1
65917,0.7201583,1
10548,0.4519526,0
26091,0.72727567,1
98637,0.32930267,0
98653,0.4425662,0
9638,0.32259887,0
16592,0.72459745,1
47693,0.38310373,0
51263,0.5727212,1
67149,0.706832,1
63547,0.67209464,1
49267,0.32942265,0
24351,0.34329584,0
23419,0.6972652,1
30762,0.7113534,1
52096,0.58546644,1
64735,0.27252397,0
10652,0.49421635,0
92456,0.7297052,1
42635,0.27319187,0
47931,0.27445906,0
70143,0.33313444,0
51863,0.7306726,1
2584,0.66186976,1
48132,0.6747785,1
81370,0.7309548,1
74029,0.291112,0
50643,0.2698365,0
59423,0.6066922,1
63502,0.3678911,0
89360,0.43858737,0
5219,0.50479054,1
61342,0.27258012,0
16234,0.27157623,0
34215,0.27180058,0
10963,0.26994178,0
94380,0.46539095,0
30954,0.39131957,0
5162,0.7310521,1
36184,0.2754339,0
17285,0.6814545,1
20815,0.28792146,0
35198,0.31821135,0
32451,0.3078067,0
58079,0.3958801,0
37092,0.71465045,1
76542,0.3660182,0
17096,0.2718795,0
69753,0.26954848,0
7652,0.4993248,0
39182,0.2751152,0
10476,0.7146661,1
17596,0.2962384,0
25893,0.3022525,0
57836,0.58707184,1
32907,0.27220485,0
18453,0.59438163,1
26537,0.33237937,0
7689,0.2849935,0
69423,0.28284973,0
45269,0.43495014,0
29710,0.56272984,1
10865,0.2967807,0
56291,0.70488983,1
60175,0.27678847,0
90538,0.32235947,0
6931,0.7117514,1
69403,0.5067119,1
21530,0.73104674,1
3146,0.37116274,0
4879,0.7246967,1
14583,0.34868088,0
31894,0.48978376,0
90734,0.35449147,0
67841,0.27985215,0
24689,0.6632671,1
39564,0.4987183,0
15763,0.2783308,0
76091,0.4469512,0
23047,0.2747498,0
35186,0.2731836,0
21386,0.27453443,0
80713,0.27464387,0
50483,0.31785712,0
41250,0.27549064,0
45326,0.28194776,0
9241,0.2748291,0
8524,0.41769725,0
31468,0.42112616,0
57431,0.3202015,0
6135,0.275497,0
70456,0.49594158,0
53214,0.3562237,0
48523,0.33432463,0
45093,0.3066621,0
98374,0.7246783,1
89026,0.62412983,1
94152,0.27104154,0
63719,0.7217008,1
80392,0.54766357,1
98035,0.7236607,1
26573,0.27352613,0
15379,0.28362918,0
10564,0.68858224,1
80463,0.27512115,0
35687,0.33081067,0
28579,0.5434622,1
71453,0.2918355,0
13285,0.26964146,0
1634,0.32816684,0
85630,0.29288438,0
16302,0.39144835,0
73846,0.2710436,0
27496,0.32457387,0
75806,0.29534453,0
30154,0.273657,0
68594,0.28306437,0
64803,0.2866995,0
65071,0.28987885,0
7193,0.27032682,0
60812,0.31834477,0
23619,0.4091136,0
45610,0.34581786,0
91260,0.40422782,0
87526,0.28364322,0
54621,0.3208265,0
45792,0.2752848,0
26891,0.69558245,1
95371,0.27556714,0
3968,0.27626818,0
40578,0.27473292,0
97853,0.37091607,0
26549,0.6907956,1
13907,0.52449846,1
51482,0.46689677,0
82591,0.32853454,0
36458,0.54283047,1
75810,0.73098046,1
72364,0.27537134,0
58069,0.6275299,1
80724,0.7280453,1
15438,0.30924135,0
86025,0.66714615,1
96502,0.2702843,0
93462,0.2771686,0
90814,0.40883303,0
17845,0.5495356,1
17809,0.6752773,1
29467,0.3071688,0
35689,0.71145594,1
49531,0.60732985,1
35249,0.35639668,0
85746,0.46264672,0
13874,0.40215242,0
7396,0.3021599,0
57312,0.3123876,0
26914,0.7309518,1
47863,0.2970162,0
65734,0.2724278,0
84169,0.31613117,0
62790,0.2719401,0
76103,0.37157473,0
5968,0.53215486,1
87391,0.26995155,0
72851,0.27433217,0
42189,0.27821395,0
4265,0.28179905,0
31267,0.48421818,0
93145,0.6880949,1
56328,0.7022926,1
9357,0.73105645,1
35107,0.52683806,1
4716,0.280758,0
3164,0.6913274,1
86425,0.27252397,0
79316,0.38872918,0
98170,0.6100906,1
42615,0.27306184,0
25749,0.27151036,0
18406,0.2995639,0
36128,0.67744905,1
25908,0.6124774,1
53467,0.48198795,0
29406,0.7281938,1
29547,0.5591267,1
5218,0.27056375,0
10938,0.27674308,0
17508,0.30237633,0
23751,0.7226791,1
42739,0.47343832,0
45827,0.43313134,0
79861,0.34269214,0
46197,0.46198136,0
7694,0.6863791,1
43697,0.57188034,1
13407,0.65289456,1
74236,0.30211368,0
3987,0.6213381,1
72093,0.37979323,0
81527,0.292404,0
52139,0.31473035,0
80914,0.7308253,1
9687,0.27253097,0
87913,0.7022657,1
87013,0.34053448,0
6593,0.28132698,0
21863,0.287742,0
6329,0.30310476,0
39527,0.28275684,0
85471,0.730253,1
2751,0.28580943,0
48956,0.3255729,0
39247,0.36574164,0
32605,0.66026455,1
75136,0.28386983,0
83091,0.27452898,0
52847,0.35754132,0
25463,0.29583198,0
4239,0.27412716,0
17852,0.29153484,0
85420,0.26994762,0
34067,0.28342006,0
41692,0.73104167,1
93481,0.64735365,1
73842,0.27660123,0
95302,0.27040455,0
70148,0.30451605,0
47265,0.66518825,1
20854,0.2751092,0
74531,0.2987051,0
20413,0.72386515,1
48123,0.72693014,1
92158,0.26982608,0
9675,0.3734444,0
8541,0.4694457,0
95306,0.27552244,0
47680,0.72971827,1
32564,0.30035833,0
19384,0.26992244,0
17904,0.48318988,0
9513,0.28135076,0
30815,0.41229296,0
5879,0.27217957,0
75039,0.73059756,1
52140,0.72941077,1
64038,0.2753651,0
87352,0.2736296,0
6243,0.72701746,1
90143,0.69682395,1
37289,0.27823183,0
54093,0.29200897,0
62719,0.2861012,0
84670,0.46882454,0
98721,0.31398797,0
42705,0.27302203,0
26781,0.27036792,0
5792,0.46439284,0
35146,0.44953656,0
4583,0.7310398,1
30864,0.27057645,0
98340,0.63301265,1
65148,0.30120227,0
38754,0.7309534,1
79134,0.547736,1
59028,0.28514737,0
76854,0.27750066,0
82950,0.32312897,0
80473,0.71845734,1
91637,0.33441037,0
7612,0.73102,1
8653,0.2737122,0
79452,0.47222057,0
42589,0.73042244,1
92837,0.27211723,0
63795,0.2949509,0
14602,0.65205973,1
39241,0.27583522,0
82675,0.45001477,0
84321,0.6924957,1
