id,proba,label
16395,0.72188365,1
37405,0.716885,1
94180,0.45553258,0
54321,0.69691545,1
97015,0.71797657,1
73506,0.7078204,1
5429,0.6256943,1
70691,0.3010546,0
69421,0.6737205,1
50162,0.7278561,1
43728,0.44751528,0
75081,0.72008747,1
47829,0.7026311,1
35279,0.72710943,1
54920,0.63816327,1
39867,0.5800353,1
96082,0.71618134,1
38045,0.70898175,1
62134,0.704921,1
81970,0.2795216,0
1865,0.6793796,1
86139,0.72772837,1
38765,0.7122324,1
15306,0.7144169,1
17209,0.70640594,1
96185,0.5588699,1
93875,0.42691198,0
57286,0.6994888,1
8261,0.27400503,0
60823,0.2724883,0
83720,0.46561685,0
89432,0.662988,1
89607,0.28533563,0
14267,0.72596365,1
82749,0.68395114,1
70643,0.6943319,1
12785,0.4097519,0
86394,0.5692044,1
63491,0.54080653,1
98026,0.7055241,1
89263,0.4497826,0
42975,0.71803135,1
74016,0.71919495,1
26347,0.6562046,1
89105,0.7176302,1
57932,0.6571134,1
52971,0.30312353,0
4615,0.60340947,1
1936,0.707003,1
17546,0.68610346,1
56908,0.26977804,0
24973,0.2718291,0
4958,0.7190284,1
60345,0.6892002,1
2356,0.32494065,0
91806,0.7099097,1
5462,0.6816846,1
1627,0.71611047,1
18239,0.60913604,1
49372,0.40737846,0
59167,0.34755573,0
59287,0.7029418,1
64279,0.4057908,0
38701,0.5973068,1
12643,0.28137094,0
46532,0.46780258,0
7516,0.6638989,1
93251,0.69129413,1
31760,0.5444435,1
19230,0.39668682,0
89251,0.6753247,1
2789,0.66370434,1
3976,0.49274307,0
7291,0.27874202,0
58374,0.273464,0
78092,0.29282898,0
28396,0.70742625,1
87039,0.6809287,1
94216,0.63263303,1
81523,0.4252566,0
15473,0.2806708,0
48059,0.63651013,1
38054,0.41001898,0
35870,0.6573688,1
7392,0.6749282,1
72019,0.71576715,1
95723,0.5527821,1
1284,0.5568898,1
27980,0.6311528,1
65917,0.6548038,1
10548,0.6325205,1
26091,0.71814156,1
98637,0.4662449,0
98653,0.5910845,1
9638,0.42456833,0
16592,0.5779421,1
47693,0.41690564,0
51263,0.28346527,0
67149,0.61400074,1
63547,0.3710655,0
49267,0.62790877,1
24351,0.54700625,1
23419,0.4142975,0
30762,0.63780445,1
52096,0.37129113,0
64735,0.27248898,0
10652,0.7265096,1
92456,0.6148789,1
42635,0.315481,0
47931,0.28287524,0
70143,0.2993438,0
51863,0.5189049,1
2584,0.6620193,1
48132,0.31801432,0
81370,0.7223433,1
74029,0.27406368,0
50643,0.27453852,0
59423,0.65062577,1
63502,0.68262684,1
89360,0.36319533,0
5219,0.56912524,1
61342,0.29774088,0
16234,0.2972933,0
34215,0.29507414,0
10963,0.26961312,0
94380,0.7182712,1
30954,0.50424254,1
5162,0.7277901,1
36184,0.27588463,0
17285,0.67855746,1
20815,0.29751053,0
35198,0.623459,1
32451,0.2848474,0
58079,0.3235288,0
37092,0.7059132,1
76542,0.29037383,0
17096,0.2744222,0
69753,0.28567258,0
7652,0.3117132,0
39182,0.2838113,0
10476,0.7135713,1
17596,0.35929644,0
25893,0.31515434,0
57836,0.5967358,1
32907,0.2708095,0
18453,0.35502574,0
26537,0.47599867,0
7689,0.35830334,0
69423,0.37818882,0
45269,0.3062631,0
29710,0.3054665,0
10865,0.4471935,0
56291,0.64751047,1
60175,0.286994,0
90538,0.38892972,0
6931,0.5992938,1
69403,0.6945433,1
21530,0.7168681,1
3146,0.3664469,0
4879,0.71441585,1
14583,0.4467879,0
31894,0.41607785,0
90734,0.60638386,1
67841,0.30508944,0
24689,0.7194988,1
39564,0.71807164,1
15763,0.28391364,0
76091,0.38213983,0
23047,0.27323183,0
35186,0.28450406,0
21386,0.28300908,0
80713,0.28457928,0
50483,0.3972408,0
41250,0.27853838,0
45326,0.33968034,0
9241,0.3061214,0
8524,0.27539912,0
31468,0.6278044,1
57431,0.40733534,0
6135,0.27003586,0
70456,0.6156801,1
53214,0.4045463,0
48523,0.57791734,1
45093,0.5000652,1
98374,0.650756,1
89026,0.3676658,0
94152,0.2771261,0
63719,0.6698109,1
80392,0.4094216,0
98035,0.69265044,1
26573,0.4498052,0
15379,0.35499877,0
10564,0.7164418,1
80463,0.2751009,0
35687,0.5331878,1
28579,0.6167501,1
71453,0.30082372,0
13285,0.2713808,0
1634,0.5704951,1
85630,0.52177346,1
16302,0.68631357,1
73846,0.28021896,0
27496,0.32455233,0
75806,0.49548474,0
30154,0.27231485,0
68594,0.33076102,0
64803,0.27251944,0
65071,0.66464317,1
7193,0.35582075,0
60812,0.6504236,1
23619,0.38117787,0
45610,0.29211324,0
91260,0.5206106,1
87526,0.28476426,0
54621,0.5297828,1
45792,0.27276337,0
26891,0.52841026,1
95371,0.31746596,0
3968,0.28429034,0
40578,0.27304336,0
97853,0.3277566,0
26549,0.55599326,1
13907,0.63984567,1
51482,0.64757776,1
82591,0.28300717,0
36458,0.499052,0
75810,0.72882575,1
72364,0.36921915,0
58069,0.71986747,1
80724,0.5227809,1
15438,0.67239255,1
86025,0.6962878,1
96502,0.51347136,1
93462,0.352384,0
90814,0.32377616,0
17845,0.61643946,1
17809,0.67132336,1
29467,0.29359725,0
35689,0.6865891,1
49531,0.5473148,1
35249,0.3972516,0
85746,0.4719907,0
13874,0.2723366,0
7396,0.28922006,0
57312,0.5164972,1
26914,0.7214159,1
47863,0.36406434,0
65734,0.2874068,0
