id,proba,label
16395,0.7307747966666667,1
37405,0.6188146266666666,1
94180,0.40287959,0
54321,0.5795397466666667,1
97015,0.6018431666666667,1
73506,0.29234896666666665,0
5429,0.2717832333333334,0
70691,0.2692484233333333,0
69421,0.2695410833333333,0
50162,0.7259279333333334,1
43728,0.7295061566666666,1
75081,0.72994789,1
47829,0.7306631600000001,1
35279,0.7306623800000001,1
54920,0.6540946666666666,1
39867,0.2721954266666667,0
96082,0.73095872,1
38045,0.7118068233333333,1
62134,0.7089758733333333,1
81970,0.27005381,0
1865,0.61947134,1
86139,0.7219447099999999,1
38765,0.6002254100000001,1
15306,0.7291322566666668,1
17209,0.73096116,1
96185,0.65714015,1
93875,0.2781313366666667,0
57286,0.6949591733333333,1
8261,0.2692873866666667,0
60823,0.2702044333333333,0
83720,0.40648841666666663,0
89432,0.7267527833333333,1
89607,0.27023402999999996,0
14267,0.7296072966666668,1
82749,0.7307274033333334,1
70643,0.32237118,0
12785,0.26997122,0
86394,0.4380362833333333,0
63491,0.42430141999999993,0
98026,0.33665284,0
89263,0.2708211933333333,0
42975,0.6953337133333334,1
74016,0.7310368633333333,1
26347,0.6905480199999999,1
89105,0.3310756166666667,0
57932,0.2794319533333333,0
52971,0.2699529666666666,0
4615,0.5060559800000001,1
1936,0.6012981599999999,1
17546,0.4319913366666667,0
56908,0.2691669933333333,0
24973,0.26940834333333336,0
4958,0.5645568,1
60345,0.60047388,1
2356,0.27829434,0
91806,0.5872922833333334,1
5462,0.2807976366666667,0
1627,0.6512065066666666,1
18239,0.27011512666666665,0
49372,0.31759738,0
59167,0.2692568533333333,0
59287,0.4581058466666666,0
64279,0.72710212,1
38701,0.2717623433333333,0
12643,0.27157914666666666,0
46532,0.27005699666666666,0
7516,0.5332352666666667,1
93251,0.4717266033333334,0
31760,0.26926411333333333,0
19230,0.31529365666666664,0
89251,0.70065273,1
2789,0.5100660499999999,1
3976,0.61321628,1
7291,0.26919796333333335,0
58374,0.2695042266666667,0
78092,0.2698348333333333,0
28396,0.5109742166666666,1
87039,0.6632368766666666,1
94216,0.2717958133333333,0
81523,0.27263326000000004,0
15473,0.28308996000000003,0
48059,0.5924703866666667,1
38054,0.35819048333333336,0
35870,0.7107973466666667,1
7392,0.7244904666666666,1
72019,0.28364114,0
95723,0.44409851333333333,0
1284,0.5600419799999999,1
27980,0.5989238333333334,1
65917,0.49413208333333336,0
10548,0.27080892333333334,0
26091,0.5846668766666667,1
98637,0.6202849,1
98653,0.7305827333333333,1
9638,0.72404444,1
16592,0.7239508233333334,1
47693,0.32114106666666664,0
51263,0.58928727,1
67149,0.7203414233333333,1
63547,0.41746853666666667,0
49267,0.35729100999999996,0
24351,0.32265818333333335,0
23419,0.6085510666666666,1
30762,0.4161960533333333,0
52096,0.60725891,1
64735,0.26956107333333335,0
10652,0.42899333,0
92456,0.6584775833333333,1
42635,0.26939245,0
47931,0.2695551266666667,0
70143,0.26931415333333336,0
51863,0.7286714499999999,1
2584,0.3491416533333333,0
48132,0.6956905533333333,1
81370,0.7210076566666667,1
74029,0.28162158,0
50643,0.26928558333333336,0
59423,0.730918,1
63502,0.4319109966666667,0
89360,0.40788479333333333,0
5219,0.46971494,0
61342,0.2692483266666666,0
16234,0.2708126,0
34215,0.26920865,0
10963,0.26913075000000003,0
94380,0.5946703733333334,1
30954,0.5362096666666667,1
5162,0.7310380033333335,1
36184,0.2691457133333333,0
17285,0.7309045466666667,1
20815,0.26972191333333334,0
35198,0.7277739433333332,1
32451,0.3294041366666667,0
58079,0.2707328,0
37092,0.7273793766666667,1
76542,0.27475389999999994,0
17096,0.26934381,0
69753,0.2691849966666667,0
7652,0.2746038766666667,0
39182,0.2693424,0
10476,0.7292637833333333,1
17596,0.27885530666666664,0
25893,0.2696183333333333,0
57836,0.6359059866666666,1
32907,0.27000737999999996,0
18453,0.31289403666666665,0
26537,0.27044984666666666,0
7689,0.30823847666666665,0
69423,0.26991155,0
45269,0.3093229533333333,0
29710,0.3071652266666667,0
10865,0.27411055666666667,0
56291,0.27048825000000004,0
60175,0.26925965,0
90538,0.27048827000000003,0
6931,0.7308511366666667,1
69403,0.4669452066666666,0
21530,0.7309837333333333,1
3146,0.27604245666666666,0
4879,0.7276983833333333,1
14583,0.3353070333333334,0
31894,0.5670843666666666,1
90734,0.6168345333333334,1
67841,0.2699352933333333,0
24689,0.7298861833333334,1
39564,0.43598446,0
15763,0.27212827,0
76091,0.2697251666666667,0
23047,0.2692975766666667,0
35186,0.26931832999999994,0
21386,0.26922069,0
80713,0.2709560166666667,0
50483,0.27138390333333334,0
41250,0.26989289666666666,0
45326,0.27008247999999996,0
9241,0.26923505999999997,0
8524,0.29335032666666666,0
31468,0.4276455733333333,0
57431,0.3066915666666667,0
6135,0.26931502333333335,0
70456,0.29913365,0
53214,0.4674040566666667,0
48523,0.3270299333333333,0
45093,0.45056744,0
98374,0.4913552666666667,0
89026,0.5848421666666667,1
94152,0.2692479933333333,0
63719,0.47568560000000004,0
80392,0.5682611766666666,1
98035,0.7310065,1
26573,0.27359936333333335,0
15379,0.2692923933333333,0
10564,0.6219969066666666,1
80463,0.26926758333333334,0
35687,0.27170572333333337,0
28579,0.4495961366666667,0
71453,0.2707689366666666,0
13285,0.26911875333333335,0
1634,0.46243732,0
85630,0.43539109000000004,0
16302,0.3312490733333333,0
73846,0.26915021,0
27496,0.27419614333333336,0
75806,0.29808439999999997,0
30154,0.26918930666666663,0
68594,0.26929639,0
64803,0.28353689666666665,0
65071,0.27033894333333336,0
7193,0.26923698,0
60812,0.28288420000000003,0
23619,0.59176702,1
45610,0.26986545,0
91260,0.5172690733333334,1
87526,0.2701382333333333,0
54621,0.27076852333333334,0
45792,0.26922069333333337,0
26891,0.7256480666666666,1
95371,0.26972172333333333,0
3968,0.27379999666666666,0
40578,0.26918224333333335,0
97853,0.2693593,0
26549,0.3420028133333333,0
13907,0.6790177766666666,1
51482,0.7127067899999999,1
82591,0.4681496333333333,0
36458,0.34350149999999996,0
75810,0.7309759033333334,1
72364,0.27003634000000004,0
58069,0.66486378,1
80724,0.72402362,1
15438,0.27108420666666666,0
86025,0.58938433,1
96502,0.6389675100000001,1
93462,0.26943638333333336,0
90814,0.3731846733333333,0
17845,0.6129274133333333,1
17809,0.5688813866666668,1
29467,0.2694355033333333,0
35689,0.5868101033333333,1
49531,0.26977477,0
35249,0.37643138000000004,0
85746,0.2883480533333333,0
13874,0.7217614500000001,1
7396,0.27530074666666665,0
57312,0.28113852,0
26914,0.7310099800000001,1
47863,0.2695869166666666,0
65734,0.2701182233333333,0
84169,0.27867482,0
62790,0.32027356,0
76103,0.26939113,0
5968,0.35831651000000003,0
87391,0.26922576666666664,0
72851,0.27063648,0
42189,0.2693233,0
4265,0.28091574333333336,0
31267,0.3344144133333333,0
93145,0.30547847333333333,0
56328,0.72804608,1
9357,0.7308914333333334,1
35107,0.26999460333333336,0
4716,0.35193957666666664,0
3164,0.7217418466666666,1
86425,0.26926932000000003,0
79316,0.6122014233333334,1
98170,0.3366358733333333,0
42615,0.26933731,0
25749,0.2698547866666667,0
18406,0.4654176833333333,0
36128,0.3804105099999999,0
25908,0.2693271166666667,0
53467,0.4401231666666667,0
29406,0.6991242566666666,1
29547,0.48145562333333336,0
5218,0.26922245,0
10938,0.26935463666666665,0
17508,0.5438465866666667,1
23751,0.7303422500000001,1
42739,0.30640478,0
45827,0.6587835,1
79861,0.39698556,0
46197,0.5703405833333334,1
7694,0.7241594333333333,1
43697,0.5165207866666667,1
13407,0.32032714,0
74236,0.28878850666666667,0
3987,0.7219331466666666,1
72093,0.2697764933333333,0
81527,0.27338345666666664,0
52139,0.2701450166666666,0
80914,0.7281180000000002,1
9687,0.26937093333333334,0
87913,0.2914822733333333,0
87013,0.27375298,0
6593,0.26951785333333333,0
21863,0.27915626666666665,0
6329,0.27211013333333334,0
39527,0.2692456266666667,0
85471,0.6429699999999999,1
2751,0.3116148066666667,0
48956,0.26971452333333334,0
39247,0.27627950666666673,0
32605,0.72738501,1
75136,0.26943683999999996,0
83091,0.2693107533333333,0
52847,0.26934393,0
25463,0.26942483999999994,0
4239,0.3088806433333333,0
17852,0.35320009,0
85420,0.27240184666666667,0
34067,0.26941115666666665,0
41692,0.72325162,1
93481,0.3546314466666667,0
73842,0.3682600166666667,0
